session_id,created_at,user_id,is_repeat_session,traffic_source,utm_campaign,utm_content,device,http_referer,pages_viewed,order_value,items_purchased,time_spent_sec,add_to_cart,product_views
427476,2015-01-23 16:31:58,358697,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
195661,2014-02-11 13:07:41,169688,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
444156,2015-02-12 12:50:41,371695,0,,,,desktop,https://www.bsearch.com,7,59.99,1.0,315,1,4
353266,2014-10-31 08:49:07,298259,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
192099,2014-02-05 10:35:39,166626,0,Nan,,,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
235543,2014-04-24 09:35:24,202559,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,6,0.0,0.0,270,0,3
289599,2014-07-24 12:23:33,246772,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
315948,2014-09-05 08:07:13,268101,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
200240,2014-02-18 16:38:34,173651,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
310504,2014-08-27 19:34:37,263674,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
208143,2014-03-04 19:48:20,180271,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com,1,0.0,0.0,45,0,0
23353,2012-08-30 16:30:31,21488,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
306647,2014-08-21 15:20:43,260539,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
121342,2013-08-20 11:06:41,106328,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
144800,2013-10-30 13:16:13,126290,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
362644,2014-11-13 12:25:27,276191,1,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
289716,2014-07-24 14:33:41,246864,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
207150,2014-03-03 10:44:24,179435,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
250633,2014-05-20 11:05:44,214987,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
317708,2014-09-08 15:28:29,269552,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,7,79.98,2.0,315,1,4
49429,2012-11-26 11:31:10,36162,1,NAN,,,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
459747,2015-03-03 14:31:46,367382,1,,,,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
408900,2015-01-01 09:53:26,305518,1,,,,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
106953,2013-06-30 13:06:00,94162,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
90047,2013-04-30 11:20:31,67004,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
228477,2014-04-11 16:00:13,196805,0,,,,desktop,,3,0.0,0.0,135,0,1
198572,2014-02-15 04:56:06,172215,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
190083,2014-02-01 00:25:11,143251,1,,,,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
13369,2012-07-01 18:01:11,12450,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
292734,2014-07-29 23:53:42,249279,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
302210,2014-08-14 15:00:43,256928,0,,,,mobile,,1,0.0,0.0,45,0,0
436328,2015-02-03 22:51:35,365482,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
157686,2013-11-29 15:01:02,137551,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
95408,2013-05-20 11:29:54,84279,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
260725,2014-06-06 11:44:11,223127,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
3200,2012-04-09 10:45:52,3169,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
242619,2014-05-06 20:34:31,194806,1,,,,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
6383,2012-05-07 21:15:02,6147,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
448291,2015-02-17 14:32:48,374992,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
397831,2014-12-19 07:19:15,335650,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
209105,2014-03-06 09:20:21,159689,1,,,,desktop,,7,49.99,1.0,315,1,4
350847,2014-10-28 11:13:31,296313,0,gsearch,,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
69717,2013-02-05 21:48:54,61995,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
141732,2013-10-21 17:17:52,123713,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
23401,2012-08-30 21:21:51,21532,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
75867,2013-02-28 12:09:48,67341,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
84796,2013-04-10 11:54:59,75009,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
105438,2013-06-25 10:02:16,92871,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
77053,2013-03-06 11:37:24,68347,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
317477,2014-09-08 10:51:58,269354,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
100458,2013-06-07 07:24:02,88595,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
80312,2013-03-22 12:55:57,71085,0,gsearch_ads,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
108915,2013-07-07 18:25:58,95819,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
324811,2014-09-18 23:06:24,275336,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
233161,2014-04-20 14:39:58,200623,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
266684,2014-06-17 03:23:48,228039,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
27628,2012-09-19 16:03:11,25356,0,Bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
86204,2013-04-15 22:50:47,76244,0,Gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
78811,2013-03-14 20:20:20,69805,0,BSEARCH,nonbrand,b_ad_1,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
32648,2012-10-11 07:27:00,29795,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
318943,2014-09-10 09:47:01,270569,0,,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
76108,2013-03-01 10:21:29,67547,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
212795,2014-03-12 21:42:04,184124,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
415712,2015-01-09 09:41:16,337833,1,,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
338910,2014-10-10 12:10:38,266929,1,,,,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
214369,2014-03-15 16:44:51,185429,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,6,0.0,0.0,270,0,3
184111,2014-01-21 10:13:25,160039,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
133926,2013-09-27 22:21:55,117091,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
261170,2014-06-07 08:04:42,223484,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
315577,2014-09-04 16:33:36,267792,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
170214,2013-12-19 15:57:55,148705,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
38375,2012-10-31 22:50:12,34930,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
413723,2015-01-07 10:42:33,348198,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
38385,2012-10-31 23:53:19,34940,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
279796,2014-07-08 15:16:20,238812,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
195939,2014-02-11 18:28:59,169921,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
108145,2013-07-04 10:12:45,95182,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
50495,2012-11-26 17:38:57,46256,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
29683,2012-09-27 23:06:05,27181,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
37083,2012-10-26 22:53:09,23122,1,nan_ads,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
306058,2014-08-20 18:44:21,260053,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
68751,2013-01-31 14:27:25,61253,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
254819,2014-05-27 17:21:33,218379,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
359901,2014-11-10 13:38:22,303694,0,,,,mobile,https://www.bsearch.com,7,49.99,1.0,315,1,4
181607,2014-01-15 17:49:36,157986,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
444547,2015-02-12 17:45:53,372010,0,,,,desktop,,3,0.0,0.0,135,0,1
327329,2014-09-23 12:49:25,255600,1,Nan,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
34760,2012-10-19 00:25:44,31689,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
22812,2012-08-28 19:28:10,20990,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
156405,2013-11-29 10:10:41,136290,0,NAN,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
213297,2014-03-13 16:03:09,184555,0,Socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com,1,0.0,0.0,45,0,0
412367,2015-01-05 20:51:24,302382,1,,,,desktop,,5,0.0,0.0,225,0,3
174119,2013-12-28 13:22:16,151930,0,gsearch,,g_ad_2,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
148745,2013-11-11 10:13:17,129616,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
381640,2014-12-01 15:03:35,322420,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
231092,2014-04-16 15:42:57,198943,0,gsearch,,g_ad_2,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
72001,2013-02-13 12:27:08,64002,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
364334,2014-11-15 13:44:31,307319,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
212258,2014-03-12 09:18:04,183685,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
188656,2014-01-29 18:55:38,138804,1,Nan,,,mobile,,1,0.0,0.0,45,0,0
193386,2014-02-07 10:22:44,167738,0,gsearch_ads,,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
178615,2014-01-09 02:52:23,155553,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
358246,2014-11-07 13:59:04,302306,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
188609,2014-01-29 17:26:51,163737,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
464355,2015-03-09 09:11:18,387602,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
120177,2013-08-15 17:24:23,105335,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
96019,2013-05-22 10:47:28,84791,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
364741,2014-11-16 13:25:35,296681,1,,,,desktop,,3,0.0,0.0,135,0,1
129095,2013-09-13 11:19:05,112939,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
41104,2012-11-10 00:16:28,33760,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
221912,2014-03-31 18:43:37,191433,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
284657,2014-07-16 13:33:08,242734,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
325343,2014-09-19 16:00:50,275770,0,bsearch,,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
443538,2015-02-11 21:24:45,344490,1,,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
163055,2013-12-03 17:38:32,142703,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,6,0.0,0.0,270,0,3
399884,2014-12-22 07:45:20,337315,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
284342,2014-07-16 03:33:26,216089,1,,,,desktop,,1,0.0,0.0,45,0,0
93195,2013-05-11 00:46:01,82358,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
278679,2014-07-06 23:04:10,237873,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,51.97785516010385,1.0,315,1,4
43659,2012-11-19 16:09:11,39675,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
300128,2014-08-11 16:48:49,255261,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
13729,2012-07-04 06:06:19,12771,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
228384,2014-04-11 13:46:14,196726,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
238081,2014-04-29 08:18:30,204618,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
394622,2014-12-16 10:50:05,333018,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
70721,2013-02-10 21:14:07,62825,0,GSEARCH,,g_ad_2,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
444251,2015-02-12 13:57:30,371774,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
218314,2014-03-24 11:36:30,188553,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
21040,2012-08-20 23:04:20,13965,1,nan_ads,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
453096,2015-02-23 15:08:39,378706,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,29.99,1.0,315,1,4
49455,2012-11-26 11:37:02,45236,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
293225,2014-07-30 16:11:30,249686,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
241020,2014-05-04 03:19:45,207046,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,6,0.0,0.0,270,0,3
190382,2014-02-02 02:31:05,140476,1,Nan,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
228363,2014-04-11 13:04:13,196708,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
389018,2014-12-10 03:39:47,328402,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
1573,2012-03-29 15:35:32,1566,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
466513,2015-03-11 12:36:13,389334,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
57952,2012-12-16 23:00:26,52826,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
81454,2013-03-27 18:35:48,72069,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
319173,2014-09-10 13:52:40,270752,0,socialbook,,social_ad_2,desktop,https://www.socialbook.com,3,0.0,0.0,135,0,1
441406,2015-02-10 07:33:04,369463,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
196817,2014-02-12 19:06:36,170678,0,Nan,,,desktop,,1,0.0,0.0,45,0,0
15400,2012-07-17 09:52:02,14290,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
304262,2014-08-18 13:25:38,258576,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
88429,2013-04-24 07:05:15,78213,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
152312,2013-11-21 08:08:17,132631,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
235631,2014-04-24 11:28:48,202627,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
44327,2012-11-21 13:25:22,40265,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
454953,2015-02-25 12:58:09,380180,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
63424,2013-01-05 08:58:41,54789,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
389765,2014-12-10 16:34:52,329011,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
277103,2014-07-03 14:35:01,236588,0,bsearch,,b_ad_1,mobile,https://www.bsearch.com,4,0.0,0.0,180,0,2
154901,2013-11-28 00:34:11,134874,0,Nan,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
89467,2013-04-28 10:04:00,79138,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
253446,2014-05-24 22:23:28,217293,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
385302,2014-12-04 20:35:55,325479,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com,3,0.0,0.0,135,0,1
174694,2013-12-30 16:44:05,152390,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
267709,2014-06-18 13:27:00,228866,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
457961,2015-03-01 11:21:17,382542,0,Gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
426725,2015-01-22 20:53:26,358130,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
79273,2013-03-18 01:13:25,70202,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
99851,2013-06-05 13:06:08,88070,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
23484,2012-08-31 08:52:25,21607,0,bsearch_ads,nonbrand,b_ad_1,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
337971,2014-10-09 09:29:22,285917,0,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com,1,0.0,0.0,45,0,0
191676,2014-02-04 16:09:41,166277,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
451978,2015-02-21 15:40:12,377852,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
317844,2014-09-08 18:14:25,269659,0,socialbook,,social_ad_2,desktop,https://www.socialbook.com,2,0.0,0.0,90,0,1
162399,2013-12-02 20:13:41,142119,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
37581,2012-10-29 15:08:35,34225,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
231907,2014-04-17 18:07:28,199590,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
207439,2014-03-03 18:12:29,179677,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
426770,2015-01-22 21:50:44,358165,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
410313,2015-01-02 17:13:26,345557,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
159985,2013-12-02 03:55:33,139747,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com,4,0.0,0.0,180,0,2
27137,2012-09-18 02:36:25,24908,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
371213,2014-11-25 10:04:46,312888,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,49.99,1.0,315,1,4
122194,2013-08-22 12:43:26,107061,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
303432,2014-08-16 16:18:15,257885,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,45.99,1.0,315,1,4
303369,2014-08-16 13:06:36,232965,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
231339,2014-04-17 00:56:36,176827,1,nan_ads,,,desktop,,1,0.0,0.0,45,0,0
416781,2015-01-10 21:42:37,350584,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
306458,2014-08-21 11:26:47,248787,1,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
274448,2014-06-30 02:26:34,234413,0,gsearch,,g_ad_2,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
280969,2014-07-10 07:52:24,239758,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
457212,2015-02-27 18:02:42,381963,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
403025,2014-12-24 23:47:52,339898,0,,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
397372,2014-12-18 17:04:03,335271,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
115556,2013-07-30 20:32:40,101454,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
33686,2012-10-15 18:42:53,30715,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
328716,2014-09-25 09:03:47,278470,0,NAN,,,desktop,,7,49.99,1.0,315,1,4
396712,2014-12-18 07:15:34,334739,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
377494,2014-11-28 19:08:49,318609,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
405170,2014-12-27 07:49:37,341608,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
440323,2015-02-09 05:51:45,368585,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
472495,2015-03-18 18:10:48,394023,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
124205,2013-08-28 23:26:44,108778,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
357014,2014-11-06 01:25:09,301318,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
96247,2013-05-23 00:21:53,84988,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,4,0.0,0.0,180,0,2
441093,2015-02-09 18:48:53,345124,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
385756,2014-12-05 15:21:12,289605,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
116716,2013-08-03 16:32:10,102429,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
400461,2014-12-22 16:54:46,337795,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
429477,2015-01-26 18:46:15,360232,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
312229,2014-08-30 12:21:45,265077,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
200268,2014-02-18 17:28:14,173672,0,socialbook,pilot,social_ad_1,mobile,https://www.socialbook.com,1,0.0,0.0,45,0,0
203328,2014-02-24 11:46:13,176220,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
